image_id,healthy,multiple_diseases,rust,scab
Test_304,0.9992768168449402,8.029750460991636e-05,0.0006329512107186019,1.0015602128987666e-05
Test_305,0.9998804330825806,2.600772575078736e-07,1.9049846741836518e-05,0.00010024935909314081
Test_306,7.200100515802887e-10,1.4532991698956721e-08,1.2541772065333134e-09,1.0
Test_307,0.9999758005142212,1.464249521632155e-07,2.2732745492248796e-05,1.3270449699120945e-06
Test_308,0.005904785357415676,0.002185262506827712,0.0002556260151322931,0.9916542768478394
Test_309,2.7704538752004737e-06,0.00030292704468593,0.999688982963562,5.332240561983781e-06
Test_310,2.0810309031560337e-09,0.4865202009677887,0.5134594440460205,2.038788443314843e-05
Test_311,2.45463354531239e-07,0.0015335471834987402,0.9984661340713501,1.4258110070386465e-07
Test_312,0.00034996974864043295,1.7040716215888096e-07,3.105768337263726e-05,0.9996187686920166
Test_313,2.0787252399002282e-14,1.4397329899454303e-12,2.0104415094507333e-12,1.0
Test_314,3.49579032388192e-08,4.2396661115162715e-07,1.105547919877381e-08,0.9999995231628418
Test_315,4.0337858990824316e-06,1.4892904118823935e-06,4.866099061473506e-07,0.9999940395355225
Test_316,1.3760311503574485e-06,1.3526291695598047e-05,0.9999849796295166,1.2360763435026456e-07
Test_317,2.306686383235501e-06,1.4424539358515176e-06,0.9999958276748657,4.75993033433042e-07
Test_318,0.047741878777742386,0.15260237455368042,0.011698838323354721,0.7879568934440613
Test_319,2.7610464048687675e-15,1.173767838480444e-08,1.0,3.2657293871500874e-15
Test_320,9.52822738327086e-05,1.7116233266278869e-06,0.9999029636383057,1.893732459734565e-08
Test_321,0.0006900568259879947,0.9991915822029114,1.1070071195717901e-05,0.00010729762288974598
Test_322,0.999852180480957,5.64612855669111e-06,0.00013618530647363514,5.92268679611152e-06
Test_323,0.0006604707450605929,0.006229465361684561,0.9930039048194885,0.00010615830251481384
Test_324,2.425336376177256e-09,9.227152020230278e-08,0.9999998807907104,9.617925345040135e-10
Test_325,5.113628409603166e-10,5.5406112551281694e-06,7.924964018357628e-10,0.9999945163726807
Test_326,4.990603429178009e-06,2.267859053972643e-05,0.9999719858169556,4.04677990673008e-07
Test_327,3.981870477787197e-08,7.58602618589066e-06,4.523353691610055e-09,0.9999923706054688
Test_328,1.7492423012299696e-06,1.9039205653825775e-05,0.9999778270721436,1.4174498801367008e-06
Test_329,2.4731117761328525e-12,2.0843732073672072e-08,1.0,1.529111039177966e-11
Test_330,7.309679250777634e-11,0.0039967382326722145,0.9960032105445862,2.502604701248856e-08
Test_331,0.2518390715122223,0.0253792442381382,0.012506745755672455,0.710274875164032
Test_332,0.9999070167541504,1.7211545127793215e-05,9.989380487240851e-06,6.577654858119786e-05
Test_333,4.589621127593091e-09,7.377923793683294e-06,0.9999926090240479,4.421448451807919e-08
Test_334,5.524617655711106e-12,7.278507041519333e-07,0.9999992847442627,2.1265942132253635e-11
Test_335,0.9999431371688843,1.699270768540373e-08,5.67805182072334e-05,1.2586973241468513e-07
Test_336,0.9699597954750061,0.008383805863559246,0.021635763347148895,2.0569275875459425e-05
Test_337,0.9999697208404541,1.7492830295395834e-08,4.230458216625266e-06,2.611976924526971e-05
Test_338,0.9999805688858032,5.231466388977424e-07,1.759383303578943e-05,1.310297875534161e-06
Test_339,1.9551527657313272e-05,0.0037757426034659147,0.996203601360321,1.1056588391511468e-06
Test_340,0.0031629421282559633,8.980622965282237e-07,0.9968289732933044,7.073655979183968e-06
Test_341,0.9999301433563232,3.5735041592488415e-08,6.832268263678998e-05,1.4930020597603288e-06
Test_342,0.9999933242797852,2.0295525260394243e-09,6.68085522192996e-06,1.1281491713033276e-10
Test_343,0.9079511761665344,0.0007454523001797497,0.0005987102049402893,0.09070467203855515
Test_344,8.693375186386021e-11,3.8678956570947776e-07,0.9999996423721313,6.5694172324271e-11
Test_345,1.287987938525248e-09,0.0002519807603675872,0.9997480511665344,8.356961789246498e-10
Test_346,7.620872952268372e-16,6.589353951369503e-09,1.0,2.681984561330288e-15
Test_347,2.0244324879653552e-12,2.010494437598709e-09,1.0,2.390811326691278e-09
Test_348,3.606595200267293e-08,1.1093971075126774e-08,6.5963456918893826e-09,1.0
Test_349,3.466919679340208e-06,0.008715848438441753,0.0007592812762595713,0.9905214309692383
Test_350,2.6229907135189023e-11,1.9431852706475183e-05,1.1199941668538216e-10,0.9999805688858032
Test_351,1.5220447124875136e-09,1.0120364102306212e-08,1.0,2.4845606128032216e-10
Test_352,1.7736263544065878e-05,8.22106721898308e-06,2.1507308701984584e-05,0.9999525547027588
Test_353,0.0003195438184775412,0.00444927578791976,0.020039668306708336,0.9751914739608765
Test_354,2.0376580197462024e-12,6.862883150660082e-09,1.0,3.639312701024522e-13
Test_355,0.0001523342216387391,0.00117884564679116,8.946597517933697e-06,0.9986598491668701
Test_356,0.9999949932098389,1.3299932710708617e-08,3.825078692898387e-06,1.2049167708028108e-06
Test_357,0.999998927116394,1.9382540017431893e-08,1.0330634268029826e-06,1.5568131672694108e-08
Test_358,0.00018495641415938735,0.9996423721313477,0.0001712628873065114,1.4493006119664642e-06
Test_359,1.3013772282022273e-09,1.859964804395986e-08,5.0896833414526554e-09,1.0
Test_360,7.739698958175723e-06,2.1333220502128825e-05,4.174730463546439e-07,0.999970555305481
Test_361,0.9984045624732971,0.0010453822324052453,0.00019038507889490575,0.00035971225588582456
Test_362,0.9998365640640259,2.6224797693430446e-06,7.356058631557971e-05,8.723822247702628e-05
Test_363,4.3648376579774606e-10,8.10536221251823e-05,0.9999189376831055,2.464804749191529e-10
Test_364,1.5947613229982949e-09,1.8529204680817202e-05,0.9999814033508301,6.91188901669193e-08
Test_365,0.00010298625420546159,3.249652581871487e-05,0.9998644590377808,4.637871597878984e-08
Test_366,4.007891038781963e-05,3.357923560542986e-06,0.9999544620513916,2.098061031574616e-06
Test_367,1.8286459013694412e-09,9.139171908145727e-08,1.7024223142314554e-09,0.9999998807907104
Test_368,0.9969148635864258,7.125579577405006e-05,0.002753696171566844,0.00026013926253654063
Test_369,1.3858399562464985e-13,1.6603997066155785e-09,8.48761490777894e-13,1.0
Test_370,1.5609548362541768e-14,1.695989126915265e-09,1.0,1.1549036033065008e-10
Test_371,1.0691109456062442e-12,7.511139266114242e-09,1.0,4.108070491854604e-13
Test_372,1.0517227977402399e-08,4.0748989249550505e-07,1.8917230004689145e-09,0.9999995231628418
Test_373,4.004755194131349e-09,0.000585452129598707,0.9994103908538818,4.157788680458907e-06
Test_374,6.805690304645395e-07,3.42847465617524e-06,0.999994158744812,1.7880095128930407e-06
Test_375,2.6469280101082404e-08,8.766421188965978e-08,6.847740596782614e-09,0.9999998807907104
Test_376,0.9926987290382385,4.675391755881719e-05,0.007252149283885956,2.3326381324295653e-06
Test_377,0.9999967813491821,2.8919126293658337e-07,2.887678419938311e-06,1.3333541915017122e-07
Test_378,9.918579126569016e-17,1.5803202080277856e-09,1.0,1.9370739296034655e-15
Test_379,0.0001480357750551775,0.09850114583969116,0.8145451545715332,0.08680567145347595
Test_380,1.333020915872396e-09,6.139006291050464e-05,1.7820116937627972e-08,0.9999386072158813
Test_381,0.018302660435438156,0.018270218744874,0.0003233400930184871,0.9631037712097168
Test_382,2.858613470380078e-07,0.0003118016174994409,9.3774886522624e-08,0.9996877908706665
Test_383,0.9980505704879761,0.000397741881897673,7.72052226238884e-06,0.0015439316630363464
Test_384,1.7300560557487188e-06,5.836684977111872e-06,0.9999924898147583,2.0750754003984184e-08
Test_385,1.3107660379318986e-06,4.164384517935105e-05,8.509379085808177e-07,0.9999562501907349
Test_386,2.3792639694875106e-05,0.6675847768783569,0.30075111985206604,0.031640227884054184
Test_387,4.260742514361482e-07,8.570145291741937e-05,2.444805033974262e-07,0.9999135732650757
Test_388,0.9987974166870117,2.4915840185713023e-05,2.5375320547027513e-05,0.0011523577850311995
Test_389,0.9999978542327881,2.7757913745318774e-09,2.1102564460306894e-06,1.788901116128727e-08
Test_390,0.9539249539375305,1.0932385521300603e-05,0.00022927942336536944,0.04583493620157242
Test_391,2.330111936732493e-10,0.03417813032865524,0.9658218622207642,1.7236022609168344e-09
Test_392,0.00023826460528653115,9.895284165395424e-07,0.9997606873512268,1.0453251775288663e-07
Test_393,6.095254162508112e-11,5.2283532170349645e-08,1.3803522214139718e-10,1.0
Test_394,2.060091190969615e-07,3.9609028590348316e-07,6.513975137067973e-08,0.9999992847442627
Test_395,2.6239908024194847e-09,0.9250943064689636,0.07490573823451996,3.6199418462778965e-10
Test_396,1.7622073755774181e-06,9.031472291098908e-05,3.646101447429828e-07,0.9999074935913086
Test_397,7.903896403149702e-06,5.331638703864883e-07,3.94808512282907e-06,0.9999876022338867
Test_398,8.192295730680144e-10,0.0001675733074080199,0.9998323917388916,5.300920147277566e-09
Test_399,4.158883530180901e-05,3.838339398498647e-05,5.7186916819773614e-06,0.999914288520813
Test_400,0.0003406885080039501,0.03842034190893173,0.9610991477966309,0.00013977881462778896
Test_401,3.1585548185830703e-06,0.00047930041910149157,0.9995135068893433,4.043129592901096e-06
Test_402,2.380968089354951e-09,5.417629456161421e-09,1.2631967694076707e-09,1.0
Test_403,0.00017604650929570198,0.6112828850746155,0.3885389268398285,2.1531666334340116e-06
Test_404,3.9902637638533633e-08,3.878947154589696e-06,7.014025982243766e-08,0.9999960660934448
Test_405,9.279207957568758e-10,8.081579849772424e-09,3.8915193290023353e-10,1.0
Test_406,1.9940788657888536e-14,7.228098675149397e-11,3.9108224037659456e-13,1.0
Test_407,1.2807642446599488e-10,4.9910654524865095e-06,5.419012807927892e-11,0.9999949932098389
Test_408,1.8613140542744766e-11,6.783351658157244e-10,1.196387572344193e-10,1.0
Test_409,0.000608458707574755,0.007820320315659046,0.9747724533081055,0.01679878681898117
Test_410,1.2690388295766297e-08,1.7032536447914026e-07,5.978939565665087e-09,0.9999997615814209
Test_411,1.0,9.055438343619215e-11,1.6408769898390574e-09,2.7050865887556785e-12
Test_412,1.6574272510005983e-10,0.9978125095367432,0.0021874571684747934,1.7710840793938587e-08
Test_413,0.9999428987503052,7.749085284558532e-08,4.7164408897515386e-05,9.827286703512073e-06
Test_414,9.3566848655824e-16,3.36290750801993e-09,1.0,1.6846750096289817e-14
Test_415,1.5393280818898347e-06,2.5794486191443866e-06,0.9999945163726807,1.3351816505746683e-06
Test_416,0.1064361110329628,0.0019454990979284048,0.02683163620531559,0.8647867441177368
Test_417,7.715218438078542e-13,7.549776803728037e-09,1.0,2.0280201129541098e-11
Test_418,0.9999998807907104,2.702590684577899e-08,9.154838664926501e-08,3.4258218484239933e-09
Test_419,0.9999957084655762,3.6809727488318345e-10,4.259262368577765e-06,3.508833223975216e-10
Test_420,1.4266822745412355e-06,0.01815435290336609,0.9818414449691772,2.7698370104189962e-06
Test_421,5.149589522163156e-13,1.2138571259256992e-09,1.1437537549008336e-11,1.0
Test_422,0.3862825334072113,0.008682670071721077,0.00017527476302348077,0.6048595309257507
Test_423,6.0453089645307045e-06,0.018712973222136497,0.9812567830085754,2.416302595520392e-05
Test_424,5.941554113129705e-15,2.8893549597341917e-07,0.9999997615814209,1.1051363546076692e-13
Test_425,0.006129654124379158,0.005793621763586998,0.0003665007243398577,0.9877102375030518
Test_426,2.7915715691051446e-05,7.012731657596305e-05,0.999901533126831,3.3399712151549465e-07
Test_427,1.0856138210613153e-08,9.377709830005188e-06,7.529140866324724e-09,0.9999905824661255
Test_428,2.418708788809454e-07,6.843015398771968e-08,2.1957477258638392e-07,0.9999995231628418
Test_429,9.193263622695076e-16,2.993904502091027e-08,1.0,4.8876538667058655e-14
Test_430,0.0003554930735845119,0.5396318435668945,0.4600119888782501,7.106115731403406e-07
Test_431,0.9872658252716064,0.0004085021500941366,0.007712109480053186,0.0046136341989040375
Test_432,1.0505351383471861e-05,0.0014766602544113994,2.713615288030269e-07,0.9985125660896301
Test_433,6.992386704374187e-12,1.6174940276059147e-09,2.5806322356825007e-11,1.0
Test_434,7.615567731988904e-09,9.341179247712716e-05,6.274762487379348e-09,0.9999065399169922
Test_435,0.9999939203262329,5.530392255259642e-10,5.410732228483539e-06,6.752559329470387e-07
Test_436,3.604943117352377e-07,3.46330416505225e-05,2.415683013623493e-07,0.999964714050293
Test_437,7.962806193972938e-06,1.615584551473148e-05,0.9999754428863525,4.869146437158633e-07
Test_438,7.834716961951926e-05,0.010459363460540771,0.9892985820770264,0.0001636910019442439
Test_439,1.7455657541631808e-07,0.0011595728574320674,0.9988391995429993,1.111132746700605e-06
Test_440,1.0243221543524845e-18,1.907827851255206e-08,1.0,8.045961201408271e-16
Test_441,0.9509078860282898,0.011642652563750744,0.0016662543639540672,0.03578320890665054
Test_442,3.911749396623421e-12,1.5083642779245565e-08,1.0,1.2533043491913531e-09
Test_443,2.2426484065363184e-06,0.00023645558394491673,2.168122392731675e-07,0.9997610449790955
Test_444,0.9999386072158813,1.4427531880301103e-07,6.044014298822731e-05,8.408401299675461e-07
Test_445,5.435418643173762e-06,1.462031104892958e-05,0.9999797344207764,2.8540239327412564e-07
Test_446,4.5194192921371723e-07,6.024726189934881e-06,0.9999918937683105,1.6580911506025586e-06
Test_447,6.394354490346643e-11,1.081630873756012e-08,1.0,2.8357625275754472e-11
Test_448,1.1222245355213545e-09,8.475299182464369e-07,0.9999991655349731,7.330381635028971e-09
Test_449,1.7332030211036908e-07,1.1398249171179486e-06,3.0414452112381696e-07,0.9999983310699463
Test_450,0.0042780376970767975,2.6147648895857856e-05,0.9956947565078735,1.1026369293176685e-06
Test_451,3.337220055854573e-09,3.840872159344144e-05,0.9999616146087646,2.2554559109266847e-08
Test_452,0.0021777425426989794,0.0005081938579678535,0.9972634315490723,5.063306161900982e-05
Test_453,1.3374754637140995e-08,8.316983439726755e-06,2.2705920699195303e-08,0.9999916553497314
Test_454,0.0071180774830281734,0.17096643149852753,0.8205462098121643,0.0013691912172362208
Test_455,7.694426784610187e-08,6.387791984252544e-08,6.116271578093802e-08,0.9999997615814209
Test_456,3.6555679798766505e-06,0.2177135944366455,0.7822825312614441,2.2568632118691312e-07
Test_457,1.7157557926500422e-12,1.7538620555868079e-09,4.906973265217385e-13,1.0
Test_458,0.04186321422457695,7.502130029024556e-05,0.0006680074147880077,0.9573937058448792
Test_459,3.838501427821939e-08,2.8543510666168004e-07,0.9999990463256836,5.585224016613211e-07
Test_460,0.022338498383760452,0.00035527421277947724,0.0813276544213295,0.8959785103797913
Test_461,2.4086879713003384e-10,9.721530602746498e-08,6.778730354817242e-11,0.9999998807907104
Test_462,1.8312051906832494e-05,0.8596125245094299,0.12740717828273773,0.012961923144757748
Test_463,5.210650577680553e-09,7.802832260495052e-05,2.0098092079479102e-08,0.9999219179153442
Test_464,0.9999996423721313,8.520365923914142e-08,2.953828470708686e-07,4.970444678065178e-08
Test_465,1.7446947478318847e-13,2.9033860755589558e-06,0.9999971389770508,7.966862725083956e-09
Test_466,0.00016786754713393748,0.002076342236250639,0.9977479577064514,7.844549145374913e-06
Test_467,9.253944138754022e-11,1.7986735656450037e-07,8.615598789951662e-10,0.9999997615814209
Test_468,0.9999898672103882,7.35505773263867e-06,1.3876730236006551e-06,1.2992468327865936e-06
Test_469,0.00019434696878306568,5.0388545787427574e-05,0.9997163414955139,3.8863570807734504e-05
Test_470,2.9101665859343484e-05,0.07789352536201477,0.00035757600562646985,0.9217197895050049
Test_471,1.0145448868570384e-05,0.0012508266372606158,0.9987373948097229,1.7254442354897037e-06
Test_472,0.9998936653137207,6.088028214890073e-08,0.00010402365296613425,2.1446123810164863e-06
Test_473,0.014079095795750618,0.94016432762146,0.03902145102620125,0.006734996102750301
Test_474,2.6497413152526406e-09,5.454701749840751e-06,0.9999945163726807,1.1350903550422231e-09
Test_475,9.252715926777455e-08,4.46466074208729e-05,2.446087954410814e-08,0.9999551773071289
Test_476,6.89061198499985e-05,5.956023301223468e-07,1.0142306337002083e-06,0.9999294281005859
Test_477,4.339473846926012e-08,0.00013809464871883392,7.405272839378085e-08,0.9998617172241211
Test_478,1.7036136390480294e-10,2.9540940804650972e-09,5.603132541276423e-11,1.0
Test_479,1.2290014637983404e-05,1.8015033731444419e-07,0.0005584258469752967,0.9994290471076965
Test_480,9.922145327578846e-10,0.9552730321884155,0.04472628980875015,7.007806743786205e-07
Test_481,3.0847633780695105e-08,0.009324170649051666,6.2478527240728e-08,0.990675687789917
Test_482,2.445501877446077e-06,6.411543290596455e-05,4.0982288851409976e-07,0.9999330043792725
Test_483,4.0763842434898834e-07,1.8113764781446662e-06,0.9999977350234985,2.0771256714624542e-08
Test_484,0.9964728951454163,0.003185960464179516,6.655085599049926e-05,0.00027460677665658295
Test_485,0.9999961853027344,4.97668857235567e-08,1.9879767023667227e-06,1.7645954812905984e-06
Test_486,6.610373359805521e-10,2.0633394992586318e-10,1.5181182699830487e-10,1.0
Test_487,0.9999948740005493,1.3277802857203369e-08,4.834738774661673e-06,1.7903782634220988e-07
Test_488,8.438830190193869e-10,0.0007986986893229187,0.999201238155365,1.4194149855484284e-07
Test_489,1.0332327007867015e-11,5.385762051446363e-06,0.9999946355819702,1.5341458659001717e-10
Test_490,0.15823110938072205,0.027146315202116966,0.8090143799781799,0.0056082033552229404
Test_491,4.404845185490558e-06,3.151733471895568e-05,0.9999639987945557,8.400987638879087e-08
Test_492,5.154752579983324e-05,0.000994997564703226,6.250663773244014e-06,0.9989472031593323
Test_493,3.428630435120539e-10,3.697733461649477e-07,1.597224991156665e-10,0.9999996423721313
Test_494,4.6203540993161596e-11,1.001355758489808e-05,0.9999898672103882,9.659423483299179e-08
Test_495,5.7225260974291814e-08,6.549213139805943e-06,7.902198007059269e-09,0.9999934434890747
Test_496,0.9998594522476196,4.9301792870437566e-08,0.00013364662299863994,6.917436621733941e-06
Test_497,1.195190435510085e-07,2.7617574005489587e-07,4.477633819277571e-09,0.9999996423721313
Test_498,0.9996121525764465,3.4963563848577905e-06,0.0002832532627508044,0.00010117926285602152
Test_499,0.002504731062799692,0.002748894738033414,0.994731068611145,1.5353427443187684e-05
Test_500,3.076183405226196e-11,1.0748856027475995e-07,0.9999998807907104,1.4867947639111284e-13
Test_501,0.999985933303833,1.03281456631521e-06,1.2491665074776392e-05,4.671960596169811e-07
Test_502,0.9999988079071045,4.1922419313777937e-08,1.2227177421664237e-06,5.707236350183109e-10
Test_503,8.274128776974976e-05,5.4368492783396505e-06,0.9999045133590698,7.229039511003066e-06
Test_504,9.110541577683762e-05,3.1256784041033825e-06,8.486072715641058e-07,0.9999048709869385
Test_505,0.00060764275258407,0.0001285498437937349,4.137586984143127e-06,0.9992596507072449
Test_506,3.1436132985618315e-07,0.9641647338867188,0.035834819078445435,1.1197561633480291e-07
Test_507,1.90831985630302e-11,1.3545559118810502e-09,1.0,1.4848608453910117e-11
Test_508,3.355451352087999e-15,2.112579124968761e-07,0.9999997615814209,1.3240514370668754e-12
Test_509,1.4029130106354338e-22,2.6239888040180404e-10,1.0,1.8860075980317902e-19
Test_510,3.3545494160236444e-10,0.0018758060177788138,0.9981241822242737,1.6608260322570345e-09
Test_511,2.4217584723373875e-05,5.60569219487661e-07,0.00013092589506413788,0.9998443126678467
Test_512,0.99950110912323,3.005663131716574e-07,0.00019010894175153226,0.00030840604449622333
Test_513,0.015127650462090969,0.0862029418349266,0.27313047647476196,0.6255388855934143
Test_514,0.17979076504707336,0.8172652125358582,0.00016068819968495518,0.0027833175845444202
Test_515,5.818719159833563e-07,4.874333171756007e-06,0.9999943971633911,7.691465242487538e-08
Test_516,1.1243283637440982e-07,8.326294482685626e-05,0.9999160766601562,6.234470220078947e-07
Test_517,5.391602962701025e-12,4.4182333347464464e-09,1.3411733529311576e-11,1.0
Test_518,3.3507563784951344e-05,0.05469733104109764,0.9355152249336243,0.009753935970366001
Test_519,1.9977219878342112e-08,0.0002376065094722435,1.7564443233197835e-09,0.9997623562812805
Test_520,3.730373805410636e-07,0.9990113973617554,0.0008231859537772834,0.0001650315971346572
Test_521,0.5172038674354553,0.15553264319896698,0.0012561582261696458,0.32600724697113037
Test_522,9.303753323308683e-10,2.2948483113793827e-09,1.0,9.786259302924094e-11
Test_523,0.0005455292412079871,1.2955700185557362e-05,0.9994282126426697,1.3272691830934491e-05
Test_524,1.960970550166346e-14,4.4176051705591135e-11,1.0,5.261994182395591e-13
Test_525,0.1637450009584427,0.6312788128852844,0.20494651794433594,2.9645369068020955e-05
Test_526,1.650883859838359e-05,0.1148805022239685,0.8847360610961914,0.00036688707768917084
Test_527,3.7697490962163016e-11,9.202314572576142e-07,0.9999990463256836,1.2536789098169243e-12
Test_528,2.3277780201169662e-06,0.0015593759017065167,0.9984180927276611,2.0264660633984022e-05
Test_529,0.0005144269671291113,0.0001952282909769565,4.51432333647972e-06,0.999285876750946
Test_530,0.9999734163284302,1.2946538952007813e-08,1.0023765071309754e-06,2.557104562583845e-05
Test_531,3.980972884676248e-09,5.747619979956653e-06,0.9999942779541016,3.1635413733077655e-10
Test_532,4.615071520674974e-05,4.2994844989152625e-05,0.9973472356796265,0.0025635522324591875
Test_533,0.0007220307597890496,0.0029908695723861456,3.909566203219583e-06,0.996283233165741
Test_534,2.1866621846555745e-09,2.0441831338757765e-07,3.7858435830706583e-10,0.9999997615814209
Test_535,2.1189744837252222e-12,8.291494424383927e-08,0.9999998807907104,1.7083829143005325e-11
Test_536,0.009305804036557674,0.26632437109947205,0.4447517693042755,0.2796180248260498
Test_537,2.5634003808505668e-09,2.119501914421562e-06,0.9999978542327881,8.054777678179192e-11
Test_538,9.167157484502031e-12,1.881138356196743e-09,1.495533731576959e-11,1.0
Test_539,1.872901691513107e-07,1.1794098497830419e-07,0.9999996423721313,1.3322082992317519e-08
Test_540,5.616060434476822e-07,2.596810418253881e-06,0.9999936819076538,3.259360710217152e-06
Test_541,0.9971580505371094,9.997745655709878e-05,0.002538850298151374,0.00020316196605563164
Test_542,0.9999996423721313,1.1790065812533612e-08,2.425948935069755e-07,8.572953902330482e-08
Test_543,1.704144960967824e-05,0.6401399374008179,0.3530105650424957,0.006832448299974203
Test_544,2.0460385030673933e-07,2.733823930611834e-05,0.9999723434448242,8.792670769253164e-08
Test_545,6.087886106342921e-08,0.0056403931230306625,0.9943588376045227,7.386606171166932e-07
Test_546,8.31144552648766e-06,8.797169721219689e-05,1.0704469133315797e-07,0.9999035596847534
Test_547,1.393694644173527e-16,6.364822557891614e-11,1.0,3.5175282478089125e-16
Test_548,1.0986213055730332e-05,0.04350719228386879,0.9564684629440308,1.3295080862008035e-05
Test_549,6.879550262794965e-10,2.1464199306819864e-08,1.6802186308950695e-09,1.0
Test_550,1.3509447853721213e-05,3.909714723704383e-05,2.2090128837248812e-08,0.9999473094940186
Test_551,0.9999996423721313,5.878958986293981e-10,4.129193769131234e-07,4.4073932059518484e-08
Test_552,0.005338117014616728,0.8746933937072754,0.11805728077888489,0.0019111564615741372
Test_553,4.869704639531847e-10,3.613859789197704e-08,6.155545850816679e-09,1.0
Test_554,0.0007119298679754138,0.054581016302108765,0.00011245957284700125,0.9445945620536804
Test_555,0.00047814889694564044,0.00100539845880121,1.6411761407653103e-06,0.9985148310661316
Test_556,0.9999982118606567,4.098880956870943e-10,1.6279378769468167e-06,1.588419280551534e-07
Test_557,1.1098200047854334e-06,0.9953527450561523,0.00464274175465107,3.477065092738485e-06
Test_558,1.1076832606704556e-06,0.29174724221229553,0.708245038986206,6.672639756288845e-06
Test_559,0.9999986886978149,1.974787551262125e-07,6.859413019810745e-07,3.604604614793061e-07
Test_560,1.4743799375284937e-14,5.3399610067117464e-08,1.0,1.0256938527686277e-12
Test_561,7.160565019148635e-06,0.04904865100979805,0.9509365558624268,7.649843610124663e-06
Test_562,8.668259397381917e-06,0.13554276525974274,0.8644481897354126,3.0370253512046474e-07
Test_563,1.9796719818998554e-09,0.9640249013900757,0.03597516939043999,2.9198968576338302e-08
Test_564,1.9285314678541e-08,0.8409879803657532,0.15901006758213043,1.860835595834942e-06
Test_565,3.1538858191737518e-09,2.0781802959390916e-05,0.9999792575836182,5.2924267635034994e-08
Test_566,5.5043307689572885e-09,0.02503749541938305,0.9749625325202942,6.6176180091304104e-09
Test_567,2.551224724811618e-07,4.1942712414311245e-06,2.4537566645221887e-08,0.9999954700469971
Test_568,0.0010975385084748268,9.781255130292266e-07,0.9988995790481567,1.885922074507107e-06
Test_569,0.0002951615606434643,3.9765080146025866e-05,1.5144327107918798e-06,0.9996635913848877
Test_570,0.0549822673201561,0.001486379886046052,0.001280391588807106,0.9422509670257568
Test_571,5.019287030449959e-08,0.0001570480817463249,0.9998428821563721,1.9103680415355484e-08
Test_572,0.0003846128238365054,0.0006715504569001496,6.936078534636181e-06,0.9989369511604309
Test_573,0.00034533863072283566,2.521076748962514e-05,5.776817488367669e-06,0.9996236562728882
Test_574,7.086848927428946e-05,1.916233122756239e-05,6.222112915565958e-06,0.999903678894043
Test_575,0.5971190333366394,0.007497761398553848,0.0006187866092659533,0.39476439356803894
Test_576,3.4331329516135156e-05,0.0007915771566331387,0.00022631403408013284,0.99894779920578
Test_577,2.5747196559677832e-05,7.426384399877861e-05,6.915111589478329e-05,0.9998308420181274
Test_578,0.013370048254728317,0.0005983611335977912,0.0001737756683724001,0.9858578443527222
Test_579,0.3360905647277832,0.6577778458595276,0.00044744479237124324,0.005684205796569586
Test_580,3.2713320336401417e-16,5.745882390328916e-06,0.9999942779541016,2.2687395310940633e-13
Test_581,0.9999977350234985,1.5307147549492583e-08,4.975374281457334e-07,1.7404726122549619e-06
Test_582,5.518212109478782e-09,0.0007444350048899651,0.9992555975914001,2.5664039782213877e-08
Test_583,0.9997316002845764,6.253931587707484e-06,0.00017482064140494913,8.73957687872462e-05
Test_584,6.186278938002943e-07,1.5670200355089037e-06,0.9999562501907349,4.1571944166207686e-05
Test_585,2.092906470352318e-08,1.0983680631682091e-09,1.0,1.3873475701586813e-09
Test_586,0.9999967813491821,2.6098550733877346e-06,5.399970746111649e-07,2.038681934379838e-08
Test_587,6.524284344777698e-06,2.1570658645941876e-05,0.9999716281890869,1.8016169178736163e-07
Test_588,2.5465804465163444e-10,0.00036675611045211554,0.9996331930160522,3.1376590214904354e-09
Test_589,6.681724335066974e-05,0.049886420369148254,0.9314990043640137,0.018547723069787025
Test_590,1.649315066742929e-07,0.0006134972209110856,0.9993863105773926,1.4133058057197445e-09
Test_591,2.557176692619123e-11,1.2409056182605127e-07,0.9999998807907104,3.4659365655276275e-11
Test_592,0.9969260096549988,3.380724956514314e-05,0.001958167413249612,0.0010821146424859762
Test_593,1.6539029867868038e-10,1.9597001710280892e-07,0.9999997615814209,3.2726567983365484e-11
Test_594,0.1059342548251152,0.00010344330075895414,0.8936500549316406,0.0003122067137155682
Test_595,2.67474042914273e-10,2.6180782697338145e-06,2.2503464369716397e-11,0.9999973773956299
Test_596,0.999971866607666,3.001918287282024e-07,2.5813429601839744e-05,1.849168143053248e-06
Test_597,0.7899364233016968,7.521382212871686e-05,0.007319179363548756,0.20266912877559662
Test_598,0.00010687170288292691,0.009744834154844284,0.9900772571563721,7.104478572728112e-05
Test_599,0.004244223702698946,0.0003328624879941344,4.146906212554313e-05,0.9953814744949341
Test_600,2.133431506543687e-13,3.223694511689246e-05,0.9999678134918213,3.9314425738339043e-13
Test_601,1.7386724948664778e-07,0.10332150757312775,1.116079033636197e-07,0.8966781497001648
Test_602,2.3561471784033783e-12,5.634889816974464e-07,2.96403641186771e-07,0.9999991655349731
Test_603,3.4581846648507053e-06,4.9712994950823486e-05,1.7997480199483107e-06,0.9999450445175171
Test_604,0.0003598149633035064,0.009662147611379623,0.9898961782455444,8.186179911717772e-05
Test_605,0.9998148083686829,3.620939969550818e-05,0.00014355473103933036,5.5191185310832225e-06
Test_606,0.008380689658224583,5.12286824232433e-05,2.7967564165010117e-05,0.9915401339530945
